rank,cluster,risk_tier,risk_score,top_junction,violation_count,avg_priority,peak_hour,peak_day_name,peak_weekend_frac,top_vehicle,center_lat,center_lon,recommended_action,display_name
623,730,🟡 MEDIUM,3.36,No Junction,22,2.227272727272727,6,Tue,0.3181818181818182,MAXI-CAB,12.894629033549696,77.63772934192016,Patrol alert Tues 6:00–8:00. Focus: MAXI-CAB.,HSR Layout — Road Segment
624,753,🟡 MEDIUM,3.35,No Junction,16,7.375,6,Mon,0.0,CAR,12.971197,77.6301647,Patrol alert Mons 6:00–8:00. Focus: CAR.,Halasur — Road Segment
625,147,🟡 MEDIUM,3.35,No Junction,77,2.012987012987013,22,Wed,0.0909090909090909,SCOOTER,12.895195206493506,77.67585058961039,Patrol alert Weds 22:00–24:00. Focus: SCOOTER.,Bellandur — Road Segment
626,439,🟡 MEDIUM,3.35,No Junction,78,2.0641025641025643,23,Thu,0.1666666666666666,CAR,13.18389258846154,77.68628519871795,Patrol alert Thus 23:00–25:00. Focus: CAR.,Chikkajala — Road Segment
627,624,🟡 MEDIUM,3.35,No Junction,17,2.3529411764705883,5,Thu,0.2352941176470588,SCOOTER,12.938793988235297,77.58488469411765,Patrol alert Thus 5:00–7:00. Focus: SCOOTER.,Wilson Garden — Road Segment
628,554,🟡 MEDIUM,3.34,No Junction,31,2.129032258064516,0,Mon,0.2580645161290322,CAR,13.021084796774192,77.52845716129032,Patrol alert Mons 0:00–2:00. Focus: CAR.,Yeshwanthpura — Road Segment
629,717,🟡 MEDIUM,3.33,BTP104 - Medical College Circle,16,2.5625,0,Mon,0.1875,CAR,12.9586995875,77.574114525,Patrol alert Mons 0:00–2:00. Focus: CAR.,Medical College Circle
630,631,🟡 MEDIUM,3.32,BTP074 - Leprosy Hospital Junction,13,2.230769230769231,22,Tue,0.0,MAXI-CAB,12.974837415384616,77.56172770769231,Patrol alert Tues 22:00–24:00. Focus: MAXI-CAB.,Leprosy Hospital Junction
631,685,🟡 MEDIUM,3.31,No Junction,21,2.238095238095238,23,Thu,0.1428571428571428,SCOOTER,12.907256233333332,77.63538347619048,Patrol alert Thus 23:00–25:00. Focus: SCOOTER.,HSR Layout — Road Segment
632,201,🟡 MEDIUM,3.3,No Junction,71,2.0704225352112675,22,Wed,0.2112676056338028,CAR,13.184199311267603,77.68776509295775,Patrol alert Weds 22:00–24:00. Focus: CAR.,Chikkajala — Road Segment
633,592,🟡 MEDIUM,3.29,No Junction,22,2.8181818181818183,6,Sat,0.5454545454545454,CAR,12.860900377272726,77.52944946363635,Patrol alert Sats 6:00–8:00. Focus: CAR.,Thalagattapura — Road Segment
634,788,🟡 MEDIUM,3.28,No Junction,17,4.764705882352941,2,Mon,0.2352941176470588,CAR,12.969019076470587,77.74992466470587,Patrol alert Mons 2:00–4:00. Focus: CAR.,Whitefield — Road Segment
635,771,🟡 MEDIUM,3.27,"BTP177 - Aurobindo Circle, ORR",15,2.2,5,Thu,0.1333333333333333,CAR,12.916319726666666,77.58576674666666,Patrol alert Thus 5:00–7:00. Focus: CAR.,"Aurobindo Circle, ORR"
636,506,🟡 MEDIUM,3.27,No Junction,51,2.0392156862745097,6,Tue,0.2549019607843137,MOTOR CYCLE,12.91827467254902,77.65173850196079,Patrol alert Tues 6:00–8:00. Focus: MOTOR CYCLE.,HSR Layout — Road Segment
637,473,🟡 MEDIUM,3.27,No Junction,31,2.161290322580645,6,Thu,0.3548387096774194,CAR,13.058456661290323,77.54610555806451,Patrol alert Thus 6:00–8:00. Focus: CAR.,Jalahalli — Road Segment
638,479,🟡 MEDIUM,3.24,No Junction,82,2.0365853658536586,21,Mon,0.024390243902439,MAXI-CAB,12.974367241463414,77.71091382195121,Patrol alert Mons 21:00–23:00. Focus: MAXI-CAB.,Mahadevapura — Road Segment
639,544,🟡 MEDIUM,3.24,No Junction,23,2.282608695652174,6,Sat,0.6086956521739131,CAR,13.0478144,77.57818283913043,Patrol alert Sats 6:00–8:00. Focus: CAR.,Kodigehalli — Road Segment
640,724,🟡 MEDIUM,3.23,BTP085 - Briyand Circle,25,2.04,3,Fri,0.4,SCOOTER,12.96720124,77.570137728,Patrol alert Fris 3:00–5:00. Focus: SCOOTER.,Briyand Circle
641,551,🟡 MEDIUM,3.21,No Junction,36,2.0833333333333335,3,Sat,0.5277777777777778,SCOOTER,12.978880297222222,77.58246111666666,Patrol alert Sats 3:00–5:00. Focus: SCOOTER.,Upparpet — Road Segment
642,520,🟡 MEDIUM,3.21,No Junction,20,2.5,23,Tue,0.0,CAR,12.992006495000002,77.57458653500001,Patrol alert Tues 23:00–25:00. Focus: CAR.,Sheshadripuram — Road Segment
643,325,🟡 MEDIUM,3.2,No Junction,26,2.1538461538461537,3,Thu,0.2307692307692307,PASSENGER AUTO,13.007179169230769,77.59247286153847,Patrol alert Thus 3:00–5:00. Focus: PASSENGER AUTO.,R.T. Nagar — Road Segment
644,545,🟡 MEDIUM,3.19,No Junction,19,2.263157894736842,4,Sun,0.7894736842105263,CAR,12.908336615789471,77.64453062631578,Patrol alert Suns 4:00–6:00. Focus: CAR.,HSR Layout — Road Segment
645,582,🟡 MEDIUM,3.18,BTP054 - Shivananda Circle,24,2.0416666666666665,5,Mon,0.0833333333333333,SCOOTER,12.987445758333337,77.57847541666666,Patrol alert Mons 5:00–7:00. Focus: SCOOTER.,Shivananda Circle
646,5,🟡 MEDIUM,3.18,No Junction,61,2.0163934426229506,0,Sun,0.819672131147541,SCOOTER,12.976149914754098,77.59942931311475,Patrol alert Suns 0:00–2:00. Focus: SCOOTER.,Cubbon Park — Road Segment
647,417,🟡 MEDIUM,3.16,No Junction,27,2.185185185185185,6,Thu,0.2222222222222222,CAR,12.99012721111111,77.60379742592593,Patrol alert Thus 6:00–8:00. Focus: CAR.,Shivajinagar — Road Segment
648,309,🟡 MEDIUM,3.16,No Junction,59,2.016949152542373,23,Wed,0.0508474576271186,CAR,13.18344724576271,77.68378065084745,Patrol alert Weds 23:00–25:00. Focus: CAR.,Chikkajala — Road Segment
649,782,🟡 MEDIUM,3.15,No Junction,15,2.7,6,Mon,0.2666666666666666,SCOOTER,12.90427098,77.67601655333333,Patrol alert Mons 6:00–8:00. Focus: SCOOTER.,Bellandur — Road Segment
650,789,🟡 MEDIUM,3.15,No Junction,16,4.8125,3,Tue,0.4375,SCOOTER,12.8407255375,77.67591285,Patrol alert Tues 3:00–5:00. Focus: SCOOTER.,Electronic City — Road Segment
651,247,🟡 MEDIUM,3.15,No Junction,39,2.102564102564102,0,Wed,0.282051282051282,MOTOR CYCLE,12.993416007692309,77.57406268461538,Patrol alert Weds 0:00–2:00. Focus: MOTOR CYCLE.,Sheshadripuram — Road Segment
652,837,🟡 MEDIUM,3.15,No Junction,24,2.1666666666666665,5,Wed,0.0833333333333333,CAR,13.004782070833334,77.594436825,Patrol alert Weds 5:00–7:00. Focus: CAR.,R.T. Nagar — Road Segment
653,594,🟡 MEDIUM,3.14,BTP076 - Hudson Circle,23,2.0434782608695654,1,Sat,0.2608695652173913,SCOOTER,12.967179773913044,77.58840643913044,Patrol alert Sats 1:00–3:00. Focus: SCOOTER.,Hudson Circle
654,627,🟡 MEDIUM,3.13,No Junction,23,2.1739130434782608,0,Sat,0.4347826086956521,CAR,13.0474571,77.57227269565217,Patrol alert Sats 0:00–2:00. Focus: CAR.,Kodigehalli — Road Segment
655,432,🟡 MEDIUM,3.13,BTP051 - Safina Plaza Junction,18,2.111111111111111,6,Sun,0.7777777777777778,CAR,12.97799486111111,77.60970072777778,Patrol alert Suns 6:00–8:00. Focus: CAR.,Safina Plaza Junction
656,605,🟡 MEDIUM,3.12,BTP008 - Navarang Theatre,36,2.0,4,Tue,0.25,CAR,12.99864037777778,77.5557125,Patrol alert Tues 4:00–6:00. Focus: CAR.,Navarang Theatre
657,736,🟡 MEDIUM,3.12,No Junction,15,6.266666666666667,21,Fri,0.4666666666666667,CAR,13.049119933333332,77.54313557333333,Patrol alert Fris 21:00–23:00. Focus: CAR.,Jalahalli — Road Segment
658,534,🟡 MEDIUM,3.12,No Junction,54,2.0185185185185186,3,Wed,0.2037037037037037,SCOOTER,13.037728012962964,77.58954553518518,Patrol alert Weds 3:00–5:00. Focus: SCOOTER.,Hebbala — Road Segment
659,78,🟡 MEDIUM,3.12,No Junction,53,2.018867924528302,5,Tue,0.1698113207547169,SCOOTER,12.911932183018868,77.6516151754717,Patrol alert Tues 5:00–7:00. Focus: SCOOTER.,HSR Layout — Road Segment
660,521,🟡 MEDIUM,3.11,No Junction,31,2.096774193548387,23,Wed,0.0,CAR,13.017410806451611,77.59180035806452,Patrol alert Weds 23:00–25:00. Focus: CAR.,R.T. Nagar — Road Segment
661,396,🟡 MEDIUM,3.1,No Junction,100,2.0,5,Sun,0.69,CAR,12.980335185,77.612224642,Patrol alert Suns 5:00–7:00. Focus: CAR.,Shivajinagar — Road Segment
662,210,🟡 MEDIUM,3.09,No Junction,98,2.0,23,Sat,0.336734693877551,SCOOTER,12.962218415696748,77.64911773754184,Patrol alert Sats 23:00–25:00. Focus: SCOOTER.,Jeevanbheemanagar — Road Segment
663,577,🟡 MEDIUM,3.09,No Junction,20,2.325,5,Wed,0.35,MOTOR CYCLE,12.869688935,77.65307677,Patrol alert Weds 5:00–7:00. Focus: MOTOR CYCLE.,Electronic City — Road Segment
664,611,🟡 MEDIUM,3.06,No Junction,29,2.103448275862069,21,Tue,0.2758620689655172,CAR,13.026166006896553,77.58556880344828,Patrol alert Tues 21:00–23:00. Focus: CAR.,R.T. Nagar — Road Segment
665,672,🟡 MEDIUM,3.06,"BTP204 - ESI Hospital, Rajajinagar",22,2.0454545454545454,4,Sun,0.5454545454545454,CAR,12.991555995454544,77.55448833181818,Patrol alert Suns 4:00–6:00. Focus: CAR.,"ESI Hospital, Rajajinagar"
666,393,🟡 MEDIUM,3.04,"BTP099 - Cash Pharmacy, Residency Road",34,2.0,0,Sat,0.4705882352941176,CAR,12.967082261764704,77.59963804117648,Patrol alert Sats 0:00–2:00. Focus: CAR.,"Cash Pharmacy, Residency Road"
667,556,🟡 MEDIUM,3.04,No Junction,13,11.23076923076923,2,Sat,1.0,CAR,12.980087915384615,77.62884389230769,Patrol alert Sats 2:00–4:00. Focus: CAR.,Halasur — Road Segment
668,690,🟡 MEDIUM,3.04,BTP107 - National College Junction,34,2.0,21,Wed,0.1470588235294117,SCOOTER,12.94844380882353,77.57228465294118,Patrol alert Weds 21:00–23:00. Focus: SCOOTER.,National College Junction
669,428,🟡 MEDIUM,3.04,No Junction,19,2.473684210526316,21,Fri,0.4210526315789473,SCOOTER,13.036099378947368,77.73667201578947,Patrol alert Fris 21:00–23:00. Focus: SCOOTER.,K.R. Pura — Road Segment
670,48,🟡 MEDIUM,3.04,No Junction,18,3.1666666666666665,0,Fri,0.2777777777777778,LGV,13.021544333333331,77.53146817222222,Patrol alert Fris 0:00–2:00. Focus: LGV.,Rajajinagar — Road Segment
671,328,🟡 MEDIUM,3.03,No Junction,56,2.0535714285714284,22,Tue,0.3035714285714285,CAR,12.901474275,77.59380956964286,Patrol alert Tues 22:00–24:00. Focus: CAR.,J.P. Nagar — Road Segment
672,735,🟡 MEDIUM,3.03,No Junction,15,2.7333333333333334,2,Thu,0.1333333333333333,SCOOTER,13.094868466666666,77.59454636000001,Patrol alert Thus 2:00–4:00. Focus: SCOOTER.,Yelahanka — Road Segment
673,491,🟡 MEDIUM,3.02,BTP217 - Baleyele Junction,25,2.08,3,Tue,0.08,SCOOTER,12.957998292,77.569449168,Patrol alert Tues 3:00–5:00. Focus: SCOOTER.,Baleyele Junction
674,493,🟡 MEDIUM,3.02,No Junction,37,2.054054054054054,23,Tue,0.2702702702702703,LGV,12.905848275675677,77.63881732162162,Patrol alert Tues 23:00–25:00. Focus: LGV.,HSR Layout — Road Segment
675,447,🟡 MEDIUM,2.99,No Junction,15,5.0,5,Sun,1.0,SCOOTER,12.838560306666666,77.67827833999999,Patrol alert Suns 5:00–7:00. Focus: SCOOTER.,Electronic City — Road Segment
676,571,🟡 MEDIUM,2.99,No Junction,20,2.2,5,Wed,0.2,CAR,12.939555725,77.62561062500001,Patrol alert Weds 5:00–7:00. Focus: CAR.,Adugodi — Road Segment
677,711,🟡 MEDIUM,2.99,No Junction,20,2.2,21,Mon,0.15,CAR,13.1198427,77.63249998,Patrol alert Mons 21:00–23:00. Focus: CAR.,Yelahanka — Road Segment
678,385,🟡 MEDIUM,2.97,BTP082 - KR Market Junction,16,2.125,4,Fri,0.125,MOPED,12.96778754375,77.57728885,Patrol alert Fris 4:00–6:00. Focus: MOPED.,KR Market Junction
679,214,🟡 MEDIUM,2.97,"BTP117 - 9th Cross, Kanakapura Road",16,2.125,21,Thu,0.0625,GOODS AUTO,12.90984015625,77.57301098125,Patrol alert Thus 21:00–23:00. Focus: GOODS AUTO.,"9th Cross, Kanakapura Road"
680,379,🟡 MEDIUM,2.97,"BTP177 - Aurobindo Circle, ORR",16,2.125,3,Sat,0.5,CAR,12.91890434375,77.583662325,Patrol alert Sats 3:00–5:00. Focus: CAR.,"Aurobindo Circle, ORR"
681,806,🟡 MEDIUM,2.97,BTP134 - Mico Bande,16,2.125,0,Sat,0.5,SCOOTER,12.94480508125,77.60277364375,Patrol alert Sats 0:00–2:00. Focus: SCOOTER.,Mico Bande
682,321,🟡 MEDIUM,2.96,BTP167 - JC Road Junction,32,2.0,1,Sat,0.53125,SCOOTER,12.959017725,77.57919495625,Patrol alert Sats 1:00–3:00. Focus: SCOOTER.,JC Road Junction
683,580,🟡 MEDIUM,2.96,No Junction,23,2.4347826086956523,0,Tue,0.3043478260869565,CAR,13.05170955652174,77.55206264347827,Patrol alert Tues 0:00–2:00. Focus: CAR.,Jalahalli — Road Segment
684,460,🟡 MEDIUM,2.96,No Junction,27,2.111111111111111,5,Wed,0.1111111111111111,SCOOTER,13.006789377777777,77.56813418148148,Patrol alert Weds 5:00–7:00. Focus: SCOOTER.,Malleshwaram — Road Segment
685,831,🟡 MEDIUM,2.93,No Junction,15,2.5,5,Wed,0.0,CAR,13.014099546666667,77.49211288,Patrol alert Weds 5:00–7:00. Focus: CAR.,Kamakshipalya — Road Segment
686,761,🟡 MEDIUM,2.93,No Junction,19,2.210526315789474,4,Mon,0.3684210526315789,CAR,13.019375384210528,77.70854604736842,Patrol alert Mons 4:00–6:00. Focus: CAR.,K.R. Pura — Road Segment
687,380,🟡 MEDIUM,2.92,No Junction,26,2.1153846153846154,5,Sat,0.5,CAR,12.87160995,77.53893803461538,Patrol alert Sats 5:00–7:00. Focus: CAR.,Thalagattapura — Road Segment
688,861,🟡 MEDIUM,2.89,No Junction,18,2.2222222222222223,4,Mon,0.2222222222222222,CAR,13.021727433333332,77.64034482777778,Patrol alert Mons 4:00–6:00. Focus: CAR.,Banaswadi — Road Segment
689,859,🟡 MEDIUM,2.87,"BTP114 - KR Road Junction, Near JSS",30,2.0,5,Mon,0.0,SCOOTER,12.924767886659872,77.57523983525714,Patrol alert Mons 5:00–7:00. Focus: SCOOTER.,"KR Road Junction, Near JSS"
690,65,🟡 MEDIUM,2.86,No Junction,46,2.0652173913043477,5,Thu,0.391304347826087,SCOOTER,12.917108836956524,77.50016855217392,Patrol alert Thus 5:00–7:00. Focus: SCOOTER.,Kengeri — Road Segment
691,528,🟡 MEDIUM,2.86,No Junction,46,2.0652173913043477,4,Mon,0.0,SCOOTER,13.035890517391303,77.57499962608695,Patrol alert Mons 4:00–6:00. Focus: SCOOTER.,Kodigehalli — Road Segment
692,209,🟡 MEDIUM,2.85,No Junction,41,2.024390243902439,1,Fri,0.3170731707317073,SCOOTER,13.0021481,77.61203945609756,Patrol alert Fris 1:00–3:00. Focus: SCOOTER.,K.G. Halli — Road Segment
693,827,🟡 MEDIUM,2.84,BTP136 - Hosur-Tavarkere Road Junction,15,2.1333333333333333,6,Mon,0.2666666666666666,SCOOTER,12.936923506666666,77.61086733333333,Patrol alert Mons 6:00–8:00. Focus: SCOOTER.,Hosur-Tavarkere Road Junction
694,731,🟡 MEDIUM,2.84,BTP187 - South End Circle,15,2.1333333333333333,5,Sun,0.8666666666666667,CAR,12.93785432,77.5840041,Patrol alert Suns 5:00–7:00. Focus: CAR.,South End Circle
695,847,🟡 MEDIUM,2.84,No Junction,17,2.235294117647059,5,Mon,0.1764705882352941,SCOOTER,13.05988271117162,77.50686539052279,Patrol alert Mons 5:00–7:00. Focus: SCOOTER.,Chikkabanavara — Road Segment
696,849,🟡 MEDIUM,2.84,"BTP025 - Puttamma Choultry, Nagarbhavi",15,2.1333333333333333,5,Tue,0.2666666666666666,CAR,12.980077753333337,77.53829091333334,Patrol alert Tues 5:00–7:00. Focus: CAR.,"Puttamma Choultry, Nagarbhavi"
697,278,🟡 MEDIUM,2.84,"BTP186 - 9th Cross, 4th Main, Jayanagar",15,2.1333333333333333,2,Sat,0.6666666666666666,CAR,12.940907666666666,77.58403085333333,Patrol alert Sats 2:00–4:00. Focus: CAR.,"9th Cross, 4th Main, Jayanagar"
698,397,🟡 MEDIUM,2.83,No Junction,16,2.5625,21,Tue,0.0625,SCOOTER,12.89722641875,77.5711489375,Patrol alert Tues 21:00–23:00. Focus: SCOOTER.,K.S. Layout — Road Segment
699,408,🟡 MEDIUM,2.83,No Junction,30,2.066666666666667,22,Sat,0.6,CAR,12.924428886666668,77.64996864666666,Patrol alert Sats 22:00–24:00. Focus: CAR.,HSR Layout — Road Segment
700,838,🟡 MEDIUM,2.83,No Junction,30,2.066666666666667,4,Sat,0.4,SCOOTER,12.85432268,77.66211305,Patrol alert Sats 4:00–6:00. Focus: SCOOTER.,Electronic City — Road Segment
701,365,🟡 MEDIUM,2.82,BTP109 - Dewan Madhava Rao Junction,29,2.0,22,Fri,0.2413793103448276,CAR,12.942163289655172,77.57274273793104,Patrol alert Fris 22:00–24:00. Focus: CAR.,Dewan Madhava Rao Junction
702,598,🟡 MEDIUM,2.8,No Junction,29,2.068965517241379,4,Mon,0.2068965517241379,SCOOTER,13.022362424137931,77.63965670689656,Patrol alert Mons 4:00–6:00. Focus: SCOOTER.,Banaswadi — Road Segment
703,805,🟡 MEDIUM,2.79,No Junction,32,2.15625,6,Tue,0.25,CAR,12.86252668125,77.530236065625,Patrol alert Tues 6:00–8:00. Focus: CAR.,Thalagattapura — Road Segment
704,143,🟡 MEDIUM,2.79,No Junction,66,2.0,6,Fri,0.106060606060606,SCOOTER,12.985275822727273,77.60717397272728,Patrol alert Fris 6:00–8:00. Focus: SCOOTER.,Shivajinagar — Road Segment
705,676,🟡 MEDIUM,2.79,"BTP022 - Marenahalli Junction, Vijayanagar",19,2.0526315789473686,3,Thu,0.0526315789473684,SCOOTER,12.968387284210529,77.53805167368421,Patrol alert Thus 3:00–5:00. Focus: SCOOTER.,"Marenahalli Junction, Vijayanagar"
706,835,🟡 MEDIUM,2.78,No Junction,38,2.026315789473684,23,Tue,0.2631578947368421,SCOOTER,13.055691764997263,77.59413422613429,Patrol alert Tues 23:00–25:00. Focus: SCOOTER.,Hebbala — Road Segment
707,255,🟡 MEDIUM,2.77,No Junction,64,2.0,23,Wed,0.0,CAR,12.980087815625,77.652139065625,Patrol alert Weds 23:00–25:00. Focus: CAR.,Banaswadi — Road Segment
708,161,🟡 MEDIUM,2.76,No Junction,28,2.0714285714285716,22,Wed,0.3214285714285714,SCOOTER,12.99646372142857,77.61223960714287,Patrol alert Weds 22:00–24:00. Focus: SCOOTER.,Pulikeshinagar(F.Town) — Road Segment
709,268,🟡 MEDIUM,2.76,No Junction,25,2.16,22,Tue,0.24,CAR,12.966187728,77.548515872,Patrol alert Tues 22:00–24:00. Focus: CAR.,Magadi Road — Road Segment
710,467,🟡 MEDIUM,2.75,"BTP186 - 9th Cross, 4th Main, Jayanagar",28,2.0,0,Wed,0.0714285714285714,SCOOTER,12.938768525,77.57837833214286,Patrol alert Weds 0:00–2:00. Focus: SCOOTER.,"9th Cross, 4th Main, Jayanagar"
711,710,🟡 MEDIUM,2.75,No Junction,16,2.25,21,Sat,0.375,CAR,12.97253105625,77.51193140625,Patrol alert Sats 21:00–23:00. Focus: CAR.,Jnanabharathi — Road Segment
712,591,🟡 MEDIUM,2.75,No Junction,37,2.027027027027027,2,Mon,0.1891891891891892,PASSENGER AUTO,13.01980817027027,77.55575811081081,Patrol alert Mons 2:00–4:00. Focus: PASSENGER AUTO.,Yeshwanthpura — Road Segment
713,465,🟡 MEDIUM,2.71,No Junction,36,2.0277777777777777,2,Wed,0.25,PASSENGER AUTO,13.003795536111111,77.56923465833333,Patrol alert Weds 2:00–4:00. Focus: PASSENGER AUTO.,Malleshwaram — Road Segment
714,765,🟡 MEDIUM,2.7,No Junction,27,2.074074074074074,0,Thu,0.2222222222222222,CAR,12.897618501758362,77.63484485623472,Patrol alert Thus 0:00–2:00. Focus: CAR.,HSR Layout — Road Segment
715,286,🟡 MEDIUM,2.67,"BTP190 - 36th Cross, 4th Main, Jayanagar",27,2.0,3,Fri,0.3333333333333333,SCOOTER,12.923359678431396,77.58355449761794,Patrol alert Fris 3:00–5:00. Focus: SCOOTER.,"36th Cross, 4th Main, Jayanagar"
716,284,🟡 MEDIUM,2.67,"BTP186 - 9th Cross, 4th Main, Jayanagar",27,2.0,6,Tue,0.2592592592592592,CAR,12.939685274074074,77.57691049259259,Patrol alert Tues 6:00–8:00. Focus: CAR.,"9th Cross, 4th Main, Jayanagar"
717,858,🟡 MEDIUM,2.66,No Junction,16,2.9375,4,Sat,0.3125,CAR,13.0073545125,77.5793682375,Patrol alert Sats 4:00–6:00. Focus: CAR.,Sadashivanagar — Road Segment
718,675,🟡 MEDIUM,2.66,No Junction,16,2.9375,2,Fri,0.0625,CAR,13.00816033125,77.57990519375,Patrol alert Fris 2:00–4:00. Focus: CAR.,Sadashivanagar — Road Segment
719,360,🟡 MEDIUM,2.66,No Junction,57,2.0,5,Sat,0.5964912280701754,LGV,12.903519245614037,77.64209047017543,Patrol alert Sats 5:00–7:00. Focus: LGV.,HSR Layout — Road Segment
720,499,🟡 MEDIUM,2.65,No Junction,34,2.0294117647058822,6,Sat,0.8823529411764706,MOTOR CYCLE,13.059408914705884,77.58758914117647,Patrol alert Sats 6:00–8:00. Focus: MOTOR CYCLE.,Kodigehalli — Road Segment
721,508,🟡 MEDIUM,2.65,No Junction,22,2.1818181818181817,0,Wed,0.0,MAXI-CAB,12.921682453234212,77.66792372538269,Patrol alert Weds 0:00–2:00. Focus: MAXI-CAB.,Bellandur — Road Segment
722,573,🟡 MEDIUM,2.64,No Junction,26,2.076923076923077,5,Thu,0.0769230769230769,SCOOTER,12.967623569230769,77.54501240769231,Patrol alert Thus 5:00–7:00. Focus: SCOOTER.,Vijayanagara — Road Segment
723,694,🟡 MEDIUM,2.63,No Junction,18,2.3055555555555554,3,Mon,0.5,SCOOTER,13.02133607777778,77.63894145555555,Patrol alert Mons 3:00–5:00. Focus: SCOOTER.,Banaswadi — Road Segment
724,486,🟡 MEDIUM,2.63,No Junction,36,2.0833333333333335,5,Tue,0.1111111111111111,CAR,12.992754972222222,77.57281423888888,Patrol alert Tues 5:00–7:00. Focus: CAR.,Sheshadripuram — Road Segment
725,727,🟡 MEDIUM,2.63,No Junction,7,4.142857142857143,5,Wed,0.1428571428571428,MOTOR CYCLE,12.986874828571429,77.73376261428572,Patrol alert Weds 5:00–7:00. Focus: MOTOR CYCLE.,Whitefield — Road Segment
726,721,🟡 MEDIUM,2.62,No Junction,16,2.3125,0,Wed,0.0,MAXI-CAB,12.9500530625,77.690042525,Patrol alert Weds 0:00–2:00. Focus: MAXI-CAB.,HAL Old Airport — Road Segment
727,737,🟡 MEDIUM,2.62,No Junction,15,2.2666666666666666,4,Thu,0.3333333333333333,MOPED,12.887303666666666,77.56148223333334,Patrol alert Thus 4:00–6:00. Focus: MOPED.,Thalagattapura — Road Segment
728,601,🟡 MEDIUM,2.6,No Junction,35,2.085714285714286,5,Tue,0.2857142857142857,CAR,12.997527588571428,77.55963464,Patrol alert Tues 5:00–7:00. Focus: CAR.,Rajajinagar — Road Segment
729,792,🟡 MEDIUM,2.59,No Junction,15,3.2,4,Mon,0.0,CAR,12.998672853333334,77.52433140666668,Patrol alert Mons 4:00–6:00. Focus: CAR.,Peenya — Road Segment
730,762,🟡 MEDIUM,2.58,No Junction,10,3.8,3,Fri,0.1,CAR,12.81833193,77.68983864,Patrol alert Fris 3:00–5:00. Focus: CAR.,Electronic City — Road Segment
731,763,🟡 MEDIUM,2.58,BTP020 - Hosahalli Metro Station,9,2.3333333333333335,22,Mon,0.0,MOTOR CYCLE,12.9743916,77.54383999999999,Patrol alert Mons 22:00–24:00. Focus: MOTOR CYCLE.,Hosahalli Metro Station
732,339,🟡 MEDIUM,2.58,No Junction,19,2.1578947368421053,22,Thu,0.0526315789473684,CAR,13.01595192631579,77.5437645368421,Patrol alert Thus 22:00–24:00. Focus: CAR.,Rajajinagar — Road Segment
733,403,🟡 MEDIUM,2.55,No Junction,33,2.090909090909091,22,Thu,0.0,CAR,13.012958790909092,77.62651834545454,Patrol alert Thus 22:00–24:00. Focus: CAR.,Banaswadi — Road Segment
734,261,🟡 MEDIUM,2.55,No Junction,20,2.2,0,Sat,0.4,LGV,13.019089721675112,77.53988271616306,Patrol alert Sats 0:00–2:00. Focus: LGV.,Rajajinagar — Road Segment
735,821,🟡 MEDIUM,2.55,No Junction,20,2.2,2,Mon,0.2,CAR,13.02000461,77.538165675,Patrol alert Mons 2:00–4:00. Focus: CAR.,Rajajinagar — Road Segment
736,429,🟡 MEDIUM,2.54,No Junction,50,2.0,5,Sun,0.96,SCOOTER,12.96706977,77.542954268,Patrol alert Suns 5:00–7:00. Focus: SCOOTER.,Vijayanagara — Road Segment
737,775,🟡 MEDIUM,2.54,No Junction,24,2.0833333333333335,0,Sun,0.625,CAR,12.8816064625,77.64426847083332,Patrol alert Suns 0:00–2:00. Focus: CAR.,Hulimavu — Road Segment
738,728,🟡 MEDIUM,2.52,No Junction,25,2.2,6,Fri,0.4,CAR,12.883353548,77.54883736,Patrol alert Fris 6:00–8:00. Focus: CAR.,Thalagattapura — Road Segment
739,590,🟡 MEDIUM,2.52,"BTP210 - 50th cross, 12th Main , Rajajinagar",25,2.0,21,Sat,0.44,MOTOR CYCLE,12.987325112,77.552120856,Patrol alert Sats 21:00–23:00. Focus: MOTOR CYCLE.,"50th cross, 12th Main , Rajajinagar"
740,219,🟡 MEDIUM,2.52,"BTP164 - 29th Main Road, BTM Layout",25,2.0,22,Tue,0.0,SCOOTER,12.915097888,77.61589086,Patrol alert Tues 22:00–24:00. Focus: SCOOTER.,"29th Main Road, BTM Layout"
741,841,🟡 MEDIUM,2.49,"BTP024 - NPS, Vijayanagar",9,2.111111111111111,23,Fri,0.3333333333333333,SCOOTER,12.984414388888888,77.5485788111111,Patrol alert Fris 23:00–25:00. Focus: SCOOTER.,"NPS, Vijayanagar"
742,836,🟡 MEDIUM,2.49,No Junction,48,2.0,5,Wed,0.0,CAR,13.00134158125,77.59542068333333,Patrol alert Weds 5:00–7:00. Focus: CAR.,R.T. Nagar — Road Segment
743,648,🟡 MEDIUM,2.49,BTP063 - Siddalingaiah Circle,16,2.0625,3,Sun,0.6875,CAR,12.97128570625,77.59387164374999,Patrol alert Suns 3:00–5:00. Focus: CAR.,Siddalingaiah Circle
744,526,🟡 MEDIUM,2.48,No Junction,17,2.176470588235294,4,Sat,0.5882352941176471,CAR,12.993249729411763,77.57020162941177,Patrol alert Sats 4:00–6:00. Focus: CAR.,Malleshwaram — Road Segment
745,498,🟡 MEDIUM,2.47,No Junction,19,2.210526315789474,1,Sat,0.5263157894736842,MAXI-CAB,12.95617892631579,77.71124394736842,Patrol alert Sats 1:00–3:00. Focus: MAXI-CAB.,HAL Old Airport — Road Segment
